Country;Code;IsoCode;ShortName;Category;Name;OfficialLanguages;Groups;Parent
CH;CH-TG-MW-BW;;TG-MW-BW;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Bettwiesen;DE;;TG-MW
CH;CH-TG-MW-ES;;TG-MW-ES;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Eschlikon;DE;;TG-MW
CH;CH-TG-MW-FI;;TG-MW-FI;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Fischingen;DE;;TG-MW
CH;CH-TG-MW-LO;;TG-MW-LO;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Lommis;DE;;TG-MW
CH;CH-TG-MW-MW;;TG-MW-MW;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Münchwilen (TG);DE;;TG-MW
CH;CH-TG-MW-RI;;TG-MW-RI;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Rickenbach (TG);DE;;TG-MW
CH;CH-TG-MW-SI;;TG-MW-SI;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Sirnach;DE;;TG-MW
CH;CH-TG-MW-TT;;TG-MW-TT;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Tobel-Tägerschen;DE;;TG-MW
CH;CH-TG-MW-WI;;TG-MW-WI;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Wilen (TG);DE;;TG-MW
CH;CH-TG-MW-WÄ;;TG-MW-WÄ;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Wängi;DE;;TG-MW
CH;CH-TG-WF;;TG-WF;DE Bezirk,FR district,IT distretto,RM district,EN district;DE Weinfelden;DE;;TG
CH;CH-TG-WF-AF;;TG-WF-AF;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Affeltrangen;DE;;TG-WF
CH;CH-TG-WF-BE;;TG-WF-BE;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Berg (TG);DE;;TG-WF
CH;CH-TG-WF-BU;;TG-WF-BU;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Bussnang;DE;;TG-WF
CH;CH-TG-WF-BW;;TG-WF-BW;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Birwinken;DE;;TG-WF
CH;CH-TG-WF-BZ;;TG-WF-BZ;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Bischofszell;DE;;TG-WF
CH;CH-TG-WF-BÜ;;TG-WF-BÜ;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Bürglen (TG);DE;;TG-WF
CH;CH-TG-WF-ER;;TG-WF-ER;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Erlen;DE;;TG-WF
CH;CH-TG-WF-HG;;TG-WF-HG;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Hauptwil-Gottshaus;DE;;TG-WF
CH;CH-TG-WF-HT;;TG-WF-HT;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Hohentannen;DE;;TG-WF
CH;CH-TG-WF-KS;;TG-WF-KS;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Kradolf-Schönenberg;DE;;TG-WF
CH;CH-TG-WF-MÄ;;TG-WF-MÄ;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Märstetten;DE;;TG-WF
CH;CH-TG-WF-SU;;TG-WF-SU;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Sulgen;DE;;TG-WF
CH;CH-TG-WF-SW;;TG-WF-SW;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Schönholzerswilen;DE;;TG-WF
CH;CH-TG-WF-WF;;TG-WF-WF;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Weinfelden;DE;;TG-WF
CH;CH-TG-WF-WI;;TG-WF-WI;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Wigoltingen;DE;;TG-WF
CH;CH-TG-WF-WU;;TG-WF-WU;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Wuppenau;DE;;TG-WF
CH;CH-TG-WF-ZS;;TG-WF-ZS;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Zihlschlacht-Sitterdorf;DE;;TG-WF
CH;CH-TI;CH-TI;TI;IT canonte,DE Kanton,FR canton,RM chantun,EN canton;IT Ticino,DE Tessin,FR Tessin,RM Tessin,EN Ticino;IT;;
CH;CH-TI-BL;;TI-BL;IT distretto,DE Bezirk,RM district,FR district,EN district;IT Blenio;IT;;TI
CH;CH-TI-BL-AC;;TI-BL-AC;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Acquarossa;IT;;TI-BL
CH;CH-TI-BL-BL;;TI-BL-BL;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Blenio;IT;;TI-BL
CH;CH-TI-BL-SE;;TI-BL-SE;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Serravalle;IT;;TI-BL
CH;CH-TI-BZ;;TI-BZ;IT distretto,DE Bezirk,RM district,FR district,EN district;IT Bellinzona;IT;;TI
CH;CH-TI-BZ-AC;;TI-BZ-AC;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Arbedo-Castione;IT;;TI-BZ
CH;CH-TI-BZ-BE;;TI-BZ-BE;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Bellinzona;IT;;TI-BZ
CH;CH-TI-BZ-CA;;TI-BZ-CA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Cadenazzo;IT;;TI-BZ
CH;CH-TI-BZ-IS;;TI-BZ-IS;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Isone;IT;;TI-BZ
CH;CH-TI-BZ-LU;;TI-BZ-LU;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Lumino;IT;;TI-BZ
CH;CH-TI-BZ-SA;;TI-BZ-SA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Sant'Antonino;IT;;TI-BZ
CH;CH-TI-LG;;TI-LG;IT distretto,DE Bezirk,RM district,FR district,EN district;IT Lugano;IT;;TI
CH;CH-TI-LG-AG;;TI-LG-AG;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Agno;IT;;TI-LG
CH;CH-TI-LG-AM;;TI-LG-AM;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Alto Malcantone;IT;;TI-LG
CH;CH-TI-LG-AO;;TI-LG-AO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Arogno;IT;;TI-LG
CH;CH-TI-LG-AR;;TI-LG-AR;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Aranno;IT;;TI-LG
CH;CH-TI-LG-AS;;TI-LG-AS;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Astano;IT;;TI-LG
CH;CH-TI-LG-BD;;TI-LG-BD;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Bedano;IT;;TI-LG
CH;CH-TI-LG-BE;;TI-LG-BE;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Bedigliora;IT;;TI-LG
CH;CH-TI-LG-BG;;TI-LG-BG;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Bioggio;IT;;TI-LG
CH;CH-TI-LG-BR;;TI-LG-BR;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Brusino Arsizio;IT;;TI-LG
CH;CH-TI-LG-BS;;TI-LG-BS;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Bissone;IT;;TI-LG
CH;CH-TI-LG-CA;;TI-LG-CA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Capriasca;IT;;TI-LG
CH;CH-TI-LG-CD;;TI-LG-CD;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Collina d'Oro;IT;;TI-LG
CH;CH-TI-LG-CG;;TI-LG-CG;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Cureglia;IT;;TI-LG
CH;CH-TI-LG-CM;;TI-LG-CM;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Cademario;IT;;TI-LG
CH;CH-TI-LG-CN;;TI-LG-CN;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Canobbio;IT;;TI-LG
CH;CH-TI-LG-CO;;TI-LG-CO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Comano;IT;;TI-LG
CH;CH-TI-LG-CP;;TI-LG-CP;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Cadempino;IT;;TI-LG
CH;CH-TI-LG-CS;;TI-LG-CS;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Caslano;IT;;TI-LG
CH;CH-TI-LG-CU;;TI-LG-CU;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Curio;IT;;TI-LG
CH;CH-TI-LG-GR;;TI-LG-GR;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Grancia;IT;;TI-LG
CH;CH-TI-LG-GV;;TI-LG-GV;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Gravesano;IT;;TI-LG
CH;CH-TI-LG-LA;;TI-LG-LA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Lamone;IT;;TI-LG
CH;CH-TI-LG-LU;;TI-LG-LU;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Lugano;IT;;TI-LG
CH;CH-TI-LG-MG;;TI-LG-MG;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Magliaso;IT;;TI-LG
CH;CH-TI-LG-MI;;TI-LG-MI;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Miglieglia;IT;;TI-LG
CH;CH-TI-LG-ML;;TI-LG-ML;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Melide;IT;;TI-LG
CH;CH-TI-LG-MN;;TI-LG-MN;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Manno;IT;;TI-LG
CH;CH-TI-LG-MO;;TI-LG-MO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Monteceneri;IT;;TI-LG
CH;CH-TI-LG-MR;;TI-LG-MR;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Morcote;IT;;TI-LG
CH;CH-TI-LG-MS;;TI-LG-MS;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Massagno;IT;;TI-LG
CH;CH-TI-LG-MU;;TI-LG-MU;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Muzzano;IT;;TI-LG
CH;CH-TI-LG-MZ;;TI-LG-MZ;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Mezzovico-Vira;IT;;TI-LG
CH;CH-TI-LG-NE;;TI-LG-NE;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Neggio;IT;;TI-LG
CH;CH-TI-LG-NO;;TI-LG-NO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Novaggio;IT;;TI-LG
CH;CH-TI-LG-OR;;TI-LG-OR;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Origlio;IT;;TI-LG
CH;CH-TI-LG-PA;;TI-LG-PA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Paradiso;IT;;TI-LG
CH;CH-TI-LG-PC;;TI-LG-PC;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Ponte Capriasca;IT;;TI-LG
CH;CH-TI-LG-PO;;TI-LG-PO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Porza;IT;;TI-LG
CH;CH-TI-LG-PU;;TI-LG-PU;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Pura;IT;;TI-LG
CH;CH-TI-LG-SA;;TI-LG-SA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Savosa;IT;;TI-LG
CH;CH-TI-LG-SO;;TI-LG-SO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Sorengo;IT;;TI-LG
CH;CH-TI-LG-TO;;TI-LG-TO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Torricella-Taverne;IT;;TI-LG
CH;CH-TI-LG-TR;;TI-LG-TR;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Tresa;IT;;TI-LG
CH;CH-TI-LG-VE;;TI-LG-VE;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Vernate;IT;;TI-LG
CH;CH-TI-LG-VI;;TI-LG-VI;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Vico Morcote;IT;;TI-LG
CH;CH-TI-LG-VM;;TI-LG-VM;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Val Mara;IT;;TI-LG
CH;CH-TI-LG-VZ;;TI-LG-VZ;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Vezia;IT;;TI-LG
CH;CH-TI-LO;;TI-LO;IT distretto,DE Bezirk,RM district,FR district,EN district;IT Locarno;IT;;TI
CH;CH-TI-LO-AS;;TI-LO-AS;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Ascona;IT;;TI-LO
CH;CH-TI-LO-BM;;TI-LO-BM;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Brione sopra Minusio;IT;;TI-LO
CH;CH-TI-LO-BR;;TI-LO-BR;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Brissago;IT;;TI-LO
CH;CH-TI-LO-CE;;TI-LO-CE;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Centovalli;IT;;TI-LO
CH;CH-TI-LO-CU;;TI-LO-CU;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Cugnasco-Gerra;IT;;TI-LO
CH;CH-TI-LO-GA;;TI-LO-GA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Gambarogno;IT;;TI-LO
CH;CH-TI-LO-GO;;TI-LO-GO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Gordola;IT;;TI-LO
CH;CH-TI-LO-LA;;TI-LO-LA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Lavertezzo;IT;;TI-LO
CH;CH-TI-LO-LC;;TI-LO-LC;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Locarno;IT;;TI-LO
CH;CH-TI-LO-LS;;TI-LO-LS;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Losone;IT;;TI-LO
CH;CH-TI-LO-ME;;TI-LO-ME;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Mergoscia;IT;;TI-LO
CH;CH-TI-LO-MI;;TI-LO-MI;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Minusio;IT;;TI-LO
CH;CH-TI-LO-MU;;TI-LO-MU;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Muralto;IT;;TI-LO
CH;CH-TI-LO-ON;;TI-LO-ON;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Onsernone;IT;;TI-LO
CH;CH-TI-LO-OR;;TI-LO-OR;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Orselina;IT;;TI-LO
CH;CH-TI-LO-RO;;TI-LO-RO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Ronco sopra Ascona;IT;;TI-LO
CH;CH-TI-LO-TC;;TI-LO-TC;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Tenero-Contra;IT;;TI-LO
CH;CH-TI-LO-TP;;TI-LO-TP;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Terre di Pedemonte;IT;;TI-LO
CH;CH-TI-LO-VE;;TI-LO-VE;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Verzasca;IT;;TI-LO
CH;CH-TI-LT;;TI-LT;IT distretto,DE Bezirk,RM district,FR district,EN district;IT Leventina;IT;;TI
CH;CH-TI-LT-AI;;TI-LT-AI;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Airolo;IT;;TI-LT
CH;CH-TI-LT-BE;;TI-LT-BE;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Bedretto;IT;;TI-LT
CH;CH-TI-LT-BO;;TI-LT-BO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Bodio;IT;;TI-LT
CH;CH-TI-LT-DA;;TI-LT-DA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Dalpe;IT;;TI-LT
CH;CH-TI-LT-FA;;TI-LT-FA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Faido;IT;;TI-LT
CH;CH-TI-LT-GI;;TI-LT-GI;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Giornico;IT;;TI-LT
CH;CH-TI-LT-PE;;TI-LT-PE;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Personico;IT;;TI-LT
CH;CH-TI-LT-PO;;TI-LT-PO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Pollegio;IT;;TI-LT
CH;CH-TI-LT-PR;;TI-LT-PR;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Prato (Leventina);IT;;TI-LT
CH;CH-TI-LT-QU;;TI-LT-QU;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Quinto;IT;;TI-LT
CH;CH-TI-MD;;TI-MD;IT distretto,DE Bezirk,RM district,FR district,EN district;IT Mendrisio;IT;;TI
CH;CH-TI-MD-BA;;TI-MD-BA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Balerna;IT;;TI-MD
CH;CH-TI-MD-BR;;TI-MD-BR;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Breggia;IT;;TI-MD
CH;CH-TI-MD-CA;;TI-MD-CA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Castel San Pietro;IT;;TI-MD
CH;CH-TI-MD-CH;;TI-MD-CH;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Chiasso;IT;;TI-MD
CH;CH-TI-MD-CO;;TI-MD-CO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Coldrerio;IT;;TI-MD
CH;CH-TI-MD-ME;;TI-MD-ME;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Mendrisio;IT;;TI-MD
CH;CH-TI-MD-MO;;TI-MD-MO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Morbio Inferiore;IT;;TI-MD
CH;CH-TI-MD-NO;;TI-MD-NO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Novazzano;IT;;TI-MD
CH;CH-TI-MD-RI;;TI-MD-RI;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Riva San Vitale;IT;;TI-MD
CH;CH-TI-MD-ST;;TI-MD-ST;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Stabio;IT;;TI-MD
CH;CH-TI-MD-VA;;TI-MD-VA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Vacallo;IT;;TI-MD
CH;CH-TI-RI;;TI-RI;IT distretto,DE Bezirk,RM district,FR district,EN district;IT Riviera;IT;;TI
CH;CH-TI-RI-BI;;TI-RI-BI;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Biasca;IT;;TI-RI
CH;CH-TI-RI-RI;;TI-RI-RI;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Riviera;IT;;TI-RI
CH;CH-TI-VM;;TI-VM;IT distretto,DE Bezirk,RM district,FR district,EN district;IT Vallemaggia;IT;;TI
CH;CH-TI-VM-AG;;TI-VM-AG;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Avegno Gordevio;IT;;TI-VM
CH;CH-TI-VM-BO;;TI-VM-BO;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Bosco/Gurin;IT;;TI-VM
CH;CH-TI-VM-CA;;TI-VM-CA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Campo (Vallemaggia);IT;;TI-VM
CH;CH-TI-VM-CE;;TI-VM-CE;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Cerentino;IT;;TI-VM
CH;CH-TI-VM-CV;;TI-VM-CV;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Cevio;IT;;TI-VM
CH;CH-TI-VM-LA;;TI-VM-LA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Lavizzara;IT;;TI-VM
CH;CH-TI-VM-LI;;TI-VM-LI;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Linescio;IT;;TI-VM
CH;CH-TI-VM-MA;;TI-VM-MA;IT comune,DE Gemeinde,RM vischnanca,FR commune,EN municipality;IT Maggia;IT;;TI-VM
CH;CH-UR;CH-UR;UR;DE Kanton,FR canton,IT canonte,RM chantun,EN canton;DE Uri,FR Uri,IT Uri,RM Uri,EN Uri;DE;;
CH;CH-UR-AL;;UR-AL;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Altdorf (UR);DE;;UR
CH;CH-UR-AN;;UR-AN;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Andermatt;DE;;UR
CH;CH-UR-AT;;UR-AT;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Attinghausen;DE;;UR
CH;CH-UR-BÜ;;UR-BÜ;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Bürglen (UR);DE;;UR
CH;CH-UR-ER;;UR-ER;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Erstfeld;DE;;UR
CH;CH-UR-FL;;UR-FL;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Flüelen;DE;;UR
CH;CH-UR-GU;;UR-GU;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Gurtnellen;DE;;UR
CH;CH-UR-GÖ;;UR-GÖ;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Göschenen;DE;;UR
CH;CH-UR-HO;;UR-HO;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Hospental;DE;;UR
CH;CH-UR-IS;;UR-IS;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Isenthal;DE;;UR
CH;CH-UR-RE;;UR-RE;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Realp;DE;;UR
CH;CH-UR-SB;;UR-SB;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Seelisberg;DE;;UR
CH;CH-UR-SD;;UR-SD;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Schattdorf;DE;;UR
CH;CH-UR-SE;;UR-SE;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Seedorf (UR);DE;;UR
CH;CH-UR-SL;;UR-SL;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Silenen;DE;;UR
CH;CH-UR-SP;;UR-SP;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Spiringen;DE;;UR
CH;CH-UR-SS;;UR-SS;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Sisikon;DE;;UR
CH;CH-UR-UN;;UR-UN;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Unterschächen;DE;;UR
CH;CH-UR-WA;;UR-WA;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Wassen;DE;;UR
CH;CH-VD;CH-VD;VD;FR canton,DE Kanton,IT canonte,RM chantun,EN canton;FR Vaud,DE Waadt,IT Vaud,RM Vad,EN Vaud;FR;;
CH;CH-VD-AI;;VD-AI;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Aigle;FR;;VD
CH;CH-VD-AU;;VD-AU;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Aubonne;FR;;VD
CH;CH-VD-AV;;VD-AV;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Avenches;FR;;VD
CH;CH-VD-CO;;VD-CO;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Cossonay;FR;;VD
CH;CH-VD-EC;;VD-EC;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Echallens;FR;;VD
CH;CH-VD-GR;;VD-GR;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Grandson;FR;;VD
CH;CH-VD-LS;;VD-LS;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Lausanne;FR;;VD
CH;CH-VD-LV;;VD-LV;FR district,DE Bezirk,IT distretto,RM district,EN district;FR La Vallée;FR;;VD
CH;CH-VD-LX;;VD-LX;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Lavaux;FR;;VD
CH;CH-VD-MD;;VD-MD;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Moudon;FR;;VD
CH;CH-VD-MO;;VD-MO;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Morges;FR;;VD
CH;CH-VD-NY;;VD-NY;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Nyon;FR;;VD
CH;CH-VD-OB;;VD-OB;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Orbe;FR;;VD
CH;CH-VD-OR;;VD-OR;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Oron;FR;;VD
CH;CH-VD-PA;;VD-PA;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Payerne;FR;;VD
CH;CH-VD-PE;;VD-PE;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Pays-d'Enhaut;FR;;VD
CH;CH-VD-RO;;VD-RO;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Rolle;FR;;VD
CH;CH-VD-VE;;VD-VE;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Vevey;FR;;VD
CH;CH-VD-YV;;VD-YV;FR district,DE Bezirk,IT distretto,RM district,EN district;FR Yverdon;FR;;VD
CH;CH-VS;CH-VS;VS;FR canton,DE Kanton,IT canonte,RM chantun,EN canton;FR Valais,DE Wallis,IT Vallese,RM Vallais,EN Valais;FR,DE;;
CH;CH-VS-BR;;VS-BR;DE Bezirk,FR district,IT distretto,RM district,EN district;DE Brig;DE;;VS
CH;CH-VS-BR-BG;;VS-BR-BG;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Brig-Glis;DE;;VS-BR
CH;CH-VS-BR-EG;;VS-BR-EG;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Eggerberg;DE;;VS-BR
CH;CH-VS-BR-NA;;VS-BR-NA;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Naters;DE;;VS-BR
CH;CH-VS-BR-RB;;VS-BR-RB;DE Gemeinde,RM vischnanca,FR commune,IT comune,EN municipality;DE Ried-Brig;DE;;VS-BR
