Id;Country;StartDate;EndDate;Type;RegionalScope;Name
d8472dbb-732e-4eaa-ba73-b2bf64e4e005;HR;2029-08-05;;Public;National;HR Dan pobjede i domovinske zahvalnosti i Dan hrvatskih branitelja,DE Tag des Sieges und der heimatlichen Dankbarkeit und Tag der kroatischen Verteidiger,EN Victory and Homeland Thanksgiving Day and the Day of Croatian Defenders
a1cadbfe-f2cd-4f58-93c7-4f3cead14cee;HR;2029-08-15;;Public;National;HR Velika Gospa,DE Mariä Himmelfahrt,EN Assumption Day
268cbeea-c169-41e9-9807-902d8ce0379e;HR;2029-11-01;;Public;National;HR Svi sveti,DE Allerheiligen,EN All Saints' Day
3c032287-2282-4fba-a29b-fc9eb3fd2708;HR;2029-11-18;;Public;National;HR Dan sjećanja na žrtve Domovinskog rata i Dan sjećanja na žrtvu Vukovara i Škabrnje,DE Tag des Gedenkens,EN Remembrance Day
29b07981-558a-450f-8ddf-db433ab1eafd;HR;2029-12-25;;Public;National;HR Božić,DE Weihnachten,EN Christmas
3b8d8b76-86b2-4fda-8c91-637c699ae250;HR;2029-12-26;;Public;National;HR Božić,DE Weihnachten,EN Christmas
4bead951-b167-4679-8969-258ec2ff0431;HR;2030-01-01;;Public;National;HR Nova Godina,DE Neujahr,EN New Year's Day
da5624b2-416b-482b-9ccd-13887266b695;HR;2030-01-06;;Public;National;HR Bogojavljanje ili Sveta tri kralja,DE Heilige Drei Könige,EN Epiphany
f9eaeeb7-44ca-4832-9ec2-708384e93ab6;HR;2030-04-22;;Public;National;HR Uskrsni ponedjeljak,DE Ostermontag,EN Easter Monday
813af7c2-4cb2-4514-aebf-01acd473a784;HR;2030-05-01;;Public;National;HR Praznik rada,DE Tag der Arbeit,EN Labour Day
6d781303-e64c-4dfc-beeb-24276d79498e;HR;2030-05-30;;Public;National;HR Dan državnosti,DE Staatsfeiertag,EN Statehood Day
3b0f9169-d0e5-4eb9-a448-9e5dc28cd805;HR;2030-06-20;;Public;National;HR Tijelovo,DE Fronleichnam,EN Corpus Christi
026fb502-605f-4d52-8f9f-c1019ee686c0;HR;2030-06-22;;Public;National;HR Dan antifašističke borbe,DE Tag des antifaschistischen Kampfes,EN Anti-Fascist Struggle Day
9c7330cd-458e-4752-8973-3f6caa140b41;HR;2030-08-05;;Public;National;HR Dan pobjede i domovinske zahvalnosti i Dan hrvatskih branitelja,DE Tag des Sieges und der heimatlichen Dankbarkeit und Tag der kroatischen Verteidiger,EN Victory and Homeland Thanksgiving Day and the Day of Croatian Defenders
9223a3c7-ae98-46c8-975b-72ea57049a2b;HR;2030-08-15;;Public;National;HR Velika Gospa,DE Mariä Himmelfahrt,EN Assumption Day
23ae80e6-07ec-42a7-834d-eef3ed3d3ca4;HR;2030-11-01;;Public;National;HR Svi sveti,DE Allerheiligen,EN All Saints' Day
9a52499f-fb16-4da7-82fa-dfbc45c2bf06;HR;2030-11-18;;Public;National;HR Dan sjećanja na žrtve Domovinskog rata i Dan sjećanja na žrtvu Vukovara i Škabrnje,DE Tag des Gedenkens,EN Remembrance Day
c0e70a3f-b1e5-4555-8920-a2a01a3c9d68;HR;2030-12-25;;Public;National;HR Božić,DE Weihnachten,EN Christmas
c8934a29-1044-46c6-a5b9-d4a93cc3140b;HR;2030-12-26;;Public;National;HR Božić,DE Weihnachten,EN Christmas
