Id;Country;StartDate;EndDate;Type;Name;Comment
cfa09f57-8c84-46d7-b051-d26b3c874618;LT;2030-03-11;;Public;LT Lietuvos nepriklausomybės atkūrimo diena,DE Tag der Wiederherstellung der Unabhängigkeit Litauens,EN Day of Restoration of Independence of Lithuania;
e290c18a-5e29-4a9d-95dc-725036ab5a44;LT;2030-04-21;;Public;LT Velykos,DE Ostersonntag,EN Easter Sunday;
b2e2d81f-f50e-4442-b17a-a7e85f5294ec;LT;2030-04-22;;Public;LT Antroji Velykų diena,DE Ostermontag,EN Easter Monday;
f3042b89-b772-47fe-9ec6-7a3db1f6b3ce;LT;2030-05-01;;Public;LT Tarptautinė darbo diena,DE Tag der Arbeit,EN Labour Day;
242b9ce1-ee58-4b6e-b07f-027fd5cf8fcd;LT;2030-06-24;;Public;LT Rasos ir Joninių diena,DE Mittsommertag,EN Midsummer Day;
1c200813-967a-4205-92b2-cc24254095d4;LT;2030-07-06;;Public;LT Valstybės diena,DE Eigenstaatlichkeitstag,EN National Day;
dda8fed1-e68d-4ced-ab6e-8e89b30d6702;LT;2030-08-15;;Public;LT Žolinė,DE Mariä Himmelfahrt,EN Assumption Day;
1907d4a7-195d-44b8-bdb4-569309ccbae2;LT;2030-11-01;;Public;LT Visų šventųjų diena,DE Allerheiligen,EN All Saints' Day;
721cc79b-b930-44d0-bdb5-5212caf554c3;LT;2030-11-02;;Public;LT Vėlinės,DE Allerseelen,EN All Souls' Day;
aecf5ef0-0a6a-4099-ac7d-3946d51d41f8;LT;2030-12-24;;Public;LT Šv. Kūčios,DE Heiligabend,EN Christmas Eve;
05abdf8c-8d49-452d-9325-d52b852bca0f;LT;2030-12-25;;Public;LT Šv. Kalėdos,DE Weihnachten,EN Christmas Day;
9e984f69-990b-4b94-b7f4-7f7efe5ca532;LT;2030-12-26;;Public;LT Šv. Kalėdos,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
