Id;Country;StartDate;EndDate;Type;Name;Comment
92895b2e-f450-44db-8c7d-cf820f0680c6;LV;2027-03-28;;Public;LV Pirmās Lieldienas,DE Ostersonntag,EN Easter Sunday;
de45b6d5-0590-4515-ac2b-b28952fde9af;LV;2027-03-29;;Public;LV Lieldienu dienu,DE Ostermontag,EN Easter Monday;
b578047b-ee8d-43af-ad59-7139701d1a95;LV;2027-05-01;;Public;LV Darba svētkus,DE Tag der Arbeit,EN Labour Day;
9fcca6e2-d4d2-4560-8902-0299922671bb;LV;2027-05-04;;Public;LV Latvijas Republikas Neatkarības atjaunošanas dienu,DE Tag der Wiederherstellung der Unabhängigkeit,EN Day of the Restoration of Independence;
0d1e531a-41ce-442d-9773-e6e49dcdafb1;LV;2027-05-09;;Public;LV Mātes dienu,DE Muttertag,EN Mother's Day;
049a6895-bcbc-42a0-8965-854b3c8f9b60;LV;2027-05-16;;Public;LV Vasarsvētkus,DE Pfingsten,EN Pentecost;
24cd55e3-b214-4ab5-9a9b-a8d8f2344ad6;LV;2027-06-23;;Public;LV Līgo dienu,DE Mittsommernacht,EN Midsummer's Eve;
e25cc8e5-dfde-469a-925c-e1056a54f69b;LV;2027-06-24;;Public;LV Jāņu dienu,DE Mittsommertag,EN Midsummer Day;
0ad7305d-fc42-46f2-8bda-fa6f3d4a4079;LV;2027-11-18;;Public;LV Latvijas Republikas Proklamēšanas dienu,DE Tag der Ausrufung der Republik Lettland,EN Day of the Proclamation of the Republic of Latvia;
a54b3588-ece7-4487-9813-f2a71c78aa5f;LV;2027-12-24;;Public;LV Ziemassvētku vakars,DE Heiligabend,EN Christmas Eve;
4053869c-5533-4c53-b241-358f98642f82;LV;2027-12-25;;Public;LV Ziemassvētki,DE Weihnachten,EN Christmas Day;
0c4c9b01-ea66-4054-999a-5460873466e7;LV;2027-12-26;;Public;LV Otrie Ziemassvētki,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
4ca8de40-39b6-43e1-9730-c17ce60335af;LV;2027-12-31;;Public;LV Vecgada dienu,DE Silvester,EN New Year's Eve;
fd1e4dce-38e3-43bb-a320-3a27e23bb2c5;LV;2028-01-01;;Public;LV Jaungada dienu,DE Neujahr,EN New Year's Day;
8f919e28-b6df-454a-b074-d101354d90e2;LV;2028-04-14;;Public;LV Lielo Piektdienu,DE Karfreitag,EN Good Friday;
1ce8e25b-77aa-4800-b1c9-54f95225025d;LV;2028-04-16;;Public;LV Pirmās Lieldienas,DE Ostersonntag,EN Easter Sunday;
e3c3fbe6-4528-4bdf-85c6-17493ff56cb6;LV;2028-04-17;;Public;LV Lieldienu dienu,DE Ostermontag,EN Easter Monday;
b0b45d3f-7d37-4758-ac99-90b160956818;LV;2028-05-01;;Public;LV Darba svētkus,DE Tag der Arbeit,EN Labour Day;
a736cfc2-eb45-4fd7-ad85-00b99cd9ec21;LV;2028-05-04;;Public;LV Latvijas Republikas Neatkarības atjaunošanas dienu,DE Tag der Wiederherstellung der Unabhängigkeit,EN Day of the Restoration of Independence;
541ceb6c-9881-468d-973d-f2e78d572878;LV;2028-05-14;;Public;LV Mātes dienu,DE Muttertag,EN Mother's Day;
e5998de9-fc97-4e29-82d5-8f6cb2183106;LV;2028-06-04;;Public;LV Vasarsvētkus,DE Pfingsten,EN Pentecost;
a5b277e8-0d9a-4216-bea4-9ff98b27e8e0;LV;2028-06-23;;Public;LV Līgo dienu,DE Mittsommernacht,EN Midsummer's Eve;
754020fd-100a-4e4c-a5c8-1d2f03885829;LV;2028-06-24;;Public;LV Jāņu dienu,DE Mittsommertag,EN Midsummer Day;
274fce7b-b9bd-4975-b0fe-1bc4df258754;LV;2028-11-18;;Public;LV Latvijas Republikas Proklamēšanas dienu,DE Tag der Ausrufung der Republik Lettland,EN Day of the Proclamation of the Republic of Latvia;
cd6f08db-cb60-4fe2-95e6-57b7833b55b7;LV;2028-12-24;;Public;LV Ziemassvētku vakars,DE Heiligabend,EN Christmas Eve;
78d807ec-88c3-44d6-a4ea-41bfe0ed3b80;LV;2028-12-25;;Public;LV Ziemassvētki,DE Weihnachten,EN Christmas Day;
ce9bbc06-3b4c-4daa-8d34-21f1026dc61e;LV;2028-12-26;;Public;LV Otrie Ziemassvētki,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
7781b08d-c57c-4698-be8d-2ff65eaef982;LV;2028-12-31;;Public;LV Vecgada dienu,DE Silvester,EN New Year's Eve;
3b085ace-11e4-4535-a931-4d7408098895;LV;2029-01-01;;Public;LV Jaungada dienu,DE Neujahr,EN New Year's Day;
3a02ac1f-6a4a-4051-8560-c7e8cfc8da8d;LV;2029-03-30;;Public;LV Lielo Piektdienu,DE Karfreitag,EN Good Friday;
e8492c07-331e-4f41-aedf-6dbf372bcadd;LV;2029-04-01;;Public;LV Pirmās Lieldienas,DE Ostersonntag,EN Easter Sunday;
3ca8cc69-c9eb-4c55-8b1a-9f713d145d94;LV;2029-04-02;;Public;LV Lieldienu dienu,DE Ostermontag,EN Easter Monday;
69eba023-1e14-421f-a6e0-7c76e0dcf466;LV;2029-05-01;;Public;LV Darba svētkus,DE Tag der Arbeit,EN Labour Day;
9983f97e-e50e-4667-8805-08d81ef19701;LV;2029-05-04;;Public;LV Latvijas Republikas Neatkarības atjaunošanas dienu,DE Tag der Wiederherstellung der Unabhängigkeit,EN Day of the Restoration of Independence;
c7c0eeee-3d05-4efd-a8dd-14e2d9e441ff;LV;2029-05-13;;Public;LV Mātes dienu,DE Muttertag,EN Mother's Day;
aec65883-0e19-4b62-a292-9f0787fb1e69;LV;2029-05-20;;Public;LV Vasarsvētkus,DE Pfingsten,EN Pentecost;
c6fc6146-34c0-4539-825d-7844d3ebe54f;LV;2029-06-23;;Public;LV Līgo dienu,DE Mittsommernacht,EN Midsummer's Eve;
15ff7d0b-3e24-4ab5-91c7-0f2661fcc512;LV;2029-06-24;;Public;LV Jāņu dienu,DE Mittsommertag,EN Midsummer Day;
75c8ae66-6321-40d0-82f1-674ff012a3c6;LV;2029-11-18;;Public;LV Latvijas Republikas Proklamēšanas dienu,DE Tag der Ausrufung der Republik Lettland,EN Day of the Proclamation of the Republic of Latvia;
92ecb46e-d20f-4ce4-84ee-14c35ba0a284;LV;2029-12-24;;Public;LV Ziemassvētku vakars,DE Heiligabend,EN Christmas Eve;
c67c49a3-029d-4fc9-8872-d51341ccb554;LV;2029-12-25;;Public;LV Ziemassvētki,DE Weihnachten,EN Christmas Day;
0b24f48d-c324-473d-a0aa-085ef7aab7f8;LV;2029-12-26;;Public;LV Otrie Ziemassvētki,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
936825cc-f25b-4a71-98ac-60760cd0268b;LV;2029-12-31;;Public;LV Vecgada dienu,DE Silvester,EN New Year's Eve;
e481fc06-b2a6-45d5-9024-00c4a3ccabcc;LV;2030-01-01;;Public;LV Jaungada dienu,DE Neujahr,EN New Year's Day;
676e3a52-b542-4fac-89f0-693afbae95d0;LV;2030-04-18;;Public;LV Lielo Piektdienu,DE Karfreitag,EN Good Friday;
ded4556c-75de-48c5-9188-023b7c372af1;LV;2030-04-21;;Public;LV Pirmās Lieldienas,DE Ostersonntag,EN Easter Sunday;
0678adc1-ce93-49a4-81ba-83744fc8a5ce;LV;2030-04-22;;Public;LV Lieldienu dienu,DE Ostermontag,EN Easter Monday;
419e36b2-33de-4e68-a3c3-92bf12bddb5e;LV;2030-05-01;;Public;LV Darba svētkus,DE Tag der Arbeit,EN Labour Day;
72135952-9d68-4f64-b75f-c30ed8764dea;LV;2030-05-04;;Public;LV Latvijas Republikas Neatkarības atjaunošanas dienu,DE Tag der Wiederherstellung der Unabhängigkeit,EN Day of the Restoration of Independence;
b502e8ed-5971-4308-a1e9-fb248c171ae7;LV;2030-05-12;;Public;LV Mātes dienu,DE Muttertag,EN Mother's Day;
4beb68e6-c859-40d1-853c-8243a37cf6c4;LV;2030-06-09;;Public;LV Vasarsvētkus,DE Pfingsten,EN Pentecost;
9f77f04f-4d58-4c35-ab36-462dd3f0c5e6;LV;2030-06-23;;Public;LV Līgo dienu,DE Mittsommernacht,EN Midsummer's Eve;
980802ba-c9b4-4581-b36f-54a95659a0f9;LV;2030-06-24;;Public;LV Jāņu dienu,DE Mittsommertag,EN Midsummer Day;
a6b938f8-1f7f-4f1e-aad9-ba15e3c93301;LV;2030-11-18;;Public;LV Latvijas Republikas Proklamēšanas dienu,DE Tag der Ausrufung der Republik Lettland,EN Day of the Proclamation of the Republic of Latvia;
caca04b8-3beb-456d-81ad-def723e73675;LV;2030-12-24;;Public;LV Ziemassvētku vakars,DE Heiligabend,EN Christmas Eve;
9120a03e-4746-4f62-99e6-04dcdda53b88;LV;2030-12-25;;Public;LV Ziemassvētki,DE Weihnachten,EN Christmas Day;
957144aa-0fb0-4a50-9df5-b0b79e2bb5fc;LV;2030-12-26;;Public;LV Otrie Ziemassvētki,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
cb0e0fe3-aff6-4740-8761-2074f9c81b7c;LV;2030-12-31;;Public;LV Vecgada dienu,DE Silvester,EN New Year's Eve;
